customer_id,signup_date,last_order_date,age,gender,country,membership_tier,total_orders,total_spend,churned
716860991,2023-10-06,,58, Female,United States,GLD,21,1878.18,no
587313791,2024-01-19,2026-06-26,38,prefer not to say,Mexico,Silver,21,"$1,659.23",No
790686314,2022-02-25,2026-07-27,37,Female,BR,slv,24,1590.42,0
996162210,2024/10/24,"June 08, 2026",45,male,india,Silver,9,651.15,0
315943823,2024-03-16,2026-03-01,52,m,US,Bronze,5,186.46,Yes
223096305,2022-06-27,2024-04-27,54,male,United Kingdom,Bronze,4,213.68,Yes
368132179,2019-08-29,2026-09-07,23,Male,USA,Silver,29,1301.84,N
538276248,30.03.2025,2026-08-14,37,male,México,Silver,19,916.39,No
653702746,2022-10-25,"March 01, 2026",20,Male,United States,Bronze,10,$361.27,YES
743719271,05/02/2021,,40,Male ,germany,Bronze,1,73.12,Yes
336891736,2025-05-30,,39,Male,United States,Bronze,2,182.42,0
115180391,03/04/2024,2026-06-20,27,Male,australia,Gold,37,1846.84,unknown
841383127,04/19/2022,not available,50,Unspecified,,slv,16,1164.77,Yes
720684178,2021-01-06,2026-08-10,49,Male,India,Gold,20,1532.64,No
927434969,10/27/2021,2026/06/30,35,Female,United States,Gold,18,"$2,028.08",No
265762923,"June 25, 2025","August 12, 2026",30,Female,United States,Silver,24,1226.02,No
484099633,02/02/2025,2026/08/18,45,male,AU,Bronze,,$306.01,No
570303974,2025-04-22,03/01/2026,40,Male,united states,SILVER,7,443.52,Yes
103078546,02/16/2025,2026-08-16,56,m,Canada,Bronze,2,123.78,N
467061490,2020-09-25,2026-06-12,-,Female,Canada,SILVER,37,1337.51,NO
592541968,2021-11-01,2026-08-27,39,female,CA,Gold,18,2446.65,No
679631256,2026-01-02,18-Jun-2026,41,M,Brazil,bronze,4,153.85,No
601186478,2021-11-06,28.12.2023,45,f,MX,Silver,12,1263.16,Yes
308411311,2021-04-12,22.10.2025,,FEMALE,United States,bronze,3,196.81,Yes
804325374,10/01/2025,01.03.2026,30,Male,USA,bronze,3,106.73,Yes
718150009,11/19/2024,03/01/2026,38,Male,Canada,brz,1,-73.83,1
559799407,2022/12/31,2026-07-12,35,M,uk,Silver,36,1546.86,No
450069506,01/23/2025,2026-07-07,47,male,usa,Gold,28,1888.16,No
988249201,"September 17, 2024",0000-00-00,53,Male,United States,Bronze,4,458.05,Yes
533354093,2026-06-27,2026-06-27,51,Female,usa,Bronze,2,39.77,Y
958381133,04/28/2025,07/16/2026,51,Female,Canada,bronze,none,120.24,FALSE
833251699,2025/01/22,2026-08-20,33,male,usa,Bronze,5,453.62,No
501569692,19-May-2025,2026/05/20,62,M,Germany,Bronze,7,353.9,0
213274167,2021/05/20,08/31/2026,46,Other,U.S.A.,Gold,36,2916.45,No
216668998,2025-03-11,29-Jun-2026,25,FEMALE,US,Bronze,10,311.04,No
522643159,2025-06-13,,34,F,United States,brz,5,352.46,No
160105463,2021-12-18,2026-08-31,20,unspecified,Canada,Gold,-87,"$2,475.53",No
629437844,2023/06/02,2026-07-23,65,Female,USA,gold,55,3438.67,FALSE
457216678,21.04.2023,2025-06-19,63,femail,United Kingdom,Bronze,2,153.2,Y
624786376,28-Jan-2025,2026-07-29,29,Male,U.S.A.,bronze,2,49.72,No
262972120,2021-01-31,2026-06-28,55, Female,USA,Silver,35,2122.39,no
527163619,2023-11-21,,74,M,United States,Gold,29,2630.37,No
294072286,07/31/2024,2026-06-28,43,Male,United States,Silver,15,495.61,No
558090915,01/27/2025,"August 08, 2026",39,female,Germany,Silver,3,540.51,0
840198472,2021-05-31,2026-05-26,58,Other,CA,Gold,57,"$2,741.26",No
573863734,28-Mar-2024,"July 30, 2026",48,,United States,Gold,67,3195.41,N
222606436,2021-12-20,2026-05-25,48,Male,US,Silver,13,1153.29,No
981704081,2025-05-07,2026-02-08,30,female,Mexico,BRONZE,7,$252.71,Yes
977358723,2022-12-02,06/23/2026,44,Female,Canada,Silver,30,"$1,618.04",No
618670944,2025-07-28,2026/07/05,63,M,united states,Silver,10,1009.11,No
467988435,2024-05-13,2026-01-08,78,Female,United States,Bronze,4,305.05,Yes
841141076,19.11.2022,09/15/2025,65,Female,US,BRONZE,6,264.5,Yes
787783720,05-Aug-2022,2026-07-09,27,F,United States,Gold,32,3387.45,No
278045644,31.10.2021,07/25/2026,46,O,United States,Bronze,5,224.47,No
198494085,06/30/2026,2026/06/30,30,Female,N/A,Bronze,3,145.64,Yes
381709584,2023-11-19,2026-08-23,29,other,USA,Bronze,7,312.78,N
336096580,2023-10-26,08/07/2026,55,f,United States,Silver,13,674.03,No
341056401,2022-03-16,2026-07-21,59,Female,United States,Silver,20,525.53,N
701102951,2025-03-06,2026-07-15,50,Female,Canada,Bronze,3,56.26,N
297439801,2024-07-26,2025-03-31,,MALE,US,Bronze,2,154.92,Yes
667054742,2022-10-10,2026-03-01,36,Male,Mexico,Bronze,2,86.51,Y
805993692,10/25/2023,21.04.2026,69,M,Canada,Gold,25,2826.76,No
457945181,2021-12-08,2026-08-13,37,Female,United States,Gold,52,1964.64,N
471144415,2023-12-24,28-Dec-2025,35,Male,United States,bronze,1,43.43,Yes
666381364,2026-04-13,04/13/2026,60,Male,Australia,  Bronze ,2,203.28,Yes
462097057,2025-11-19,08/02/2026,30,Female,USA,bronze,6,478.68,N
305550346,"November 28, 2022",2025-07-07,31, Female,United States,Bronze,1,166.29,Yes
370284662,28-Jun-2025,,44,FEMALE,United States,Bronze,4,245.79,Yes
853964547,2021-04-19,2026-05-07,60,Female,Canada,Bronze,2,84.35,No
733315867,06/23/2024,2026-08-26,36,f,united states,Bronze,9,410.72,0
740478664,"May 15, 2025",07/17/2026,34,Other,US,Bronze,3,229.75,No
802594251,"August 26, 2024",2026-06-19,59,,IN,Silver,10,813.63,NO
538107527,2023-03-05,2026-02-24,40,Male,DE,BRONZE,7,206.79,yes
825577426,2026-04-01,,24,male,usa,BRONZE,0,0.0,Yes
646578329,2022-03-18,2026-04-21,60,Female,,  Gold ,43,2316.89 USD,FALSE
830105400,2022-11-12,2026-03-01,34,Unspecified,US,BRONZE,3,$180.12,Yes
221043050,2023-04-25,2026-03-26,24,f,USA,Gold,28,2508.28 USD,N
603816130,2025-09-16,16.09.2025,74,F,india,Bronze,3,130.07,Yes
682070870,05/06/2023,13-Aug-2026,65,female,United States,Silver,16,1303.27,N
946391908,2025-09-05,28-Jul-2026,63,FEMALE,United Kingdom,Bronze,5,352.39,No
179852937,2024-11-07,"August 11, 2026",-,M,US,Silver,12,631.52,No
477830869,2024-08-13,2026-08-04,30,femail,US,Silver,17,1003.89,No
349805142,05.05.2024,2026/07/18,37,Female,Canada,Gold,16,3307.79,No
468480632,2026-01-28,2026-01-28,44,Female,United States,Bronze,2,82.15,Yes
750080420,2022-03-24,08/02/2026,64,Female,United States,BRONZE,5,235.15,no
916669185,2024-07-30,21.08.2026,44,Female,USA,Silver,15,659.25,N
854513769,23.08.2025,2026-09-04,78,Male,US,Silver,7,831.49,N
726182845,2023-06-03,"July 19, 2026",60,F,United States,Silver,49,-2049.14,N
360483733,2024-12-29,,44,Unspecified,uk,  BRONZE ,0,0.0,1
926122524,2020-11-24,2026-08-10,61,Female,UK,Bronze,7,372.13,N
418252151,2025-11-04,03/01/2026,22,Male,India,bronze,2,135.76,Yes
116219289,04/01/2025,2026-08-01,39, Female,United States,Bronze,6,268.73,NO
955435759,2021-12-23,2026-08-28,49,Male ,usa,silver,24,1706.13,N
886644914,2023-06-24,2026/08/24,77,M,United States,brz,3,161.87,No
699817446,08/25/2023,07/26/2026,55,female,United States,brz,10,525.82,0
236531770,07/27/2023,2026-08-07,46,Female,United States of America,Gold,40,"$1,854.84",No
485696763,2023-09-23,2026-07-05,34,Unspecified,USA,silver,,1596.26,No
910872059,2024-07-16,2026-07-18,35, Female,united states,silver,18,1050.45,FALSE
777695523,06/11/2021,2026-07-07,63,,CA,SILVER,17,588.86,N
127467494,04/02/2026,2026-04-02,60,Unspecified,Canada,Bronze,3,107.69,Yes
255599078,2024-09-17,2026-08-01,44,Male,Canada,Bronze,12,523.26,N
344067869,12/01/2022,05.09.2026,,Female,US,Silver,6,1029.14,No
449221482,07/09/2020,2026-07-21,39,Male,United Kingdom,Silver,19,1239.86,no
249783330,2026-01-24,,66,Female,Australia,BRONZE,0,0.0,1
527299975,2021/02/16,2026-06-24,25,MALE,Brazil,Platinum,49,4376.33,no
178320005,24-Jun-2022,09/01/2026,30,Male,United States,Silver,none,547.52,N
532949718,08.12.2023,2026-05-05,71,male,India,Silver,11,459.37,No
528477304,2022-04-16,08/17/2026,25,female,U.S.A.,,4,123.59,No
355026343,12/15/2019,2026-07-19,62,Female,US,Gold,23,2571.88,no
392379578,2023-11-06,2026-09-04,44,female,UK,Silver,41,-1628.86,No
393418536,2024-12-21,2026/08/14,60,Male,US,bronze,5,506.63,N
280860011,24-Jun-2024,15-Jul-2025,54,M,U.S.A.,Bronze,7,343.19,Yes
578798211,06/16/2025,2026-08-19,46,Male,India,,8,353.79,No
331940230,2023/12/20,2026-08-18,36,M,U.S.A.,Silver,38,1460.55,no
739591373,2022-05-08,07/25/2026,32,,US,GOLD,21,2504.66,No
819114262,2026-07-04,07/04/2026,27,female,Australia,Bronze,1,56.41,yes
757537054,"November 06, 2022","July 27, 2026",65,f,United States,Silver,37,1100.93,No
773227078,01.02.2025,09.08.2026,51,Male,NULL,Bronze,9,307.52,No
309054378,07/30/2024,2026-07-22,44,FEMALE,Germany,Gold,23,1997.82,no
526861461,11/18/2023,2026-03-01,-,MALE,Australia,silver,9,949.91,yes
405121038,2023-10-18,2026-08-04,23, Female,UK,brz,10,485.14,N
431020516,09/23/2023,2026/01/23,50,Female,US,Bronze,1,47.54,Yes
817085565,"March 15, 2022",2026-08-16,51,Female,U.S.A.,Gold,61,2822.15,no
315601987,"April 18, 2023",28-May-2026,36,Male,USA,Bronze,10,621.18,no
105731723,22-May-2025,2025-05-22,75,Male,United States,Bronze,NULL,224.20 USD,1
529022048,2023-05-15,,41,male,--,Bronze,5,171.57,Yes
406876756,2026-06-29,2026-06-29,43,Female,Australia,Bronze,3,59.3,FALSE
553640967,2022-11-08,2026-08-17,64, Female,United Kingdom,Silver,24,1525.19,N
738214193,11/03/2024,,68,Female,United States,Bronze,0,$0.00,Yes
170359829,"June 03, 2020",2026-06-23,22,Male,United States of America,Silver,21,1460.16,No
897354636,13-Oct-2024,"July 16, 2026",41,Female,United States,Silver,24,997.07,No
240549278,09-Jun-2023,2026-07-20,41,F,Brazil,Silver,22,1136.65,No
572059956,2026-01-02,2026/07/23,51,Female,United States,brz,8,249.61,0
118606613,17.12.2019,28-May-2026,48,f,UK,Platinum,81,7888.9,N
353442480,06/18/2021,2026-07-30,26,Male,USA,Silver,15,1524.13,0
901767942,11/14/2021,2026-05-30,32,Female,United States,Silver,13,536.77,no
958356365,2025-08-14,2026/08/17,35,female,Canada,Silver,9,1197.55,No
677920059,2026-08-10,,33,Female,Deutschland,Bronze,0,0.0,YES
152719651,2021-01-03,2026-06-28,42,Male,Mexico,Gold,40,1873.34,No
820361576,26-Oct-2020,2026-07-24,45,m,Canada,SILVER,7,$668.25,No
249374962,2024-10-08,2025-03-19,22,U,unknown,Bronze,3,121.22,Yes
488009982,01/23/2021,19-May-2026,51,m,India,Silver,-34,741.65,NO
133988402,2023-10-02,,53, Female,CA,Bronze,0,0.0,YES
138696114,2023-04-03,2026-07-20,57,male,USA,Silver,19,1273.38,no
690032883,,2025-11-04,62,N/A,United States,brz,2,72.54,Yes
543417070,2025-07-23,2026-08-16,NULL,Male,germany,Silver,8,490.95,FALSE
645483831,2023-09-03,2026-08-12,71,Female,united states,SILVER,12,1104.25,no
560033628,2023/11/19,2026-05-23,23,Female,United States,bronze,6,233.43,N
385629644,03/05/2024,,43,female,DE,BRONZE,0,0.0,yes
878991384,12/28/2022,2026-07-10,50,Female,germany,Silver,47,1679.79,N
323639185,09/20/2023,2026/07/24,50,f,United States,Bronze,4,147.93,No
253927606,2022-04-24,03/01/2026,45,Male,United States,bronze,,192.31,Yes
560263642,2026-01-10,2026-07-31,47,MALE,United States,Bronze,3,133.29,No
610160026,2023-08-25,2026-08-10,24,M,Australia,Bronze,14,411.61,0
354198101,2025-08-25,08/18/2026,62,Male,U.S.A.,Bronze,5,315.4,NO
253916310,2025-01-07,09-Aug-2026,46,female,US,Bronze,10,410.12,N
965735447,23-Nov-2025,2026-08-16,45,Male,Brazil,Silver,8,749.5,no
265469807,2022-06-20,2026-08-13,56,Female,United States,Bronze,15,362.78,N
464050484,08.04.2023,26.08.2026,45,unspecified,Brazil,Gold,21,2646.79,N
795041646,2021-11-10,07/29/2026,59,Male,United States of America,Gold,30,2187.48,0
879681725,"October 14, 2024",2026-01-30,19,Male,INDIA,Bronze,8,198.81,yes
919499368,2023-11-10,2025-12-15,46,Male,United States,Bronze,12,,Yes
788919364,2023-07-12,08/11/2026,24,Male,United States,Silver,12,755.34,No
686167190,2026-05-04,,25,Female,Germany,  Bronze ,0,0.0,Yes
743257869,27-Jun-2023,2026-05-25,,Other,Canada,Silver,3,533.54,NO
998980928,01/05/2025,2026-08-26,50,Male,Germany,Silver,4,636.34,No
185704744,07/29/2022,2026-08-22,66,M,United States,platinum,-34,3934.39,No
927155179,01/02/2022,2026-05-26,66,O,Canada,Bronze,7,255.65,No
754279833,2021-12-31,2026-08-05,79,Female,United States,Silver,5,616.44,No
822414873,2025/12/20,2025-12-20,67,Male,united states,  Bronze ,3,121.22,Yes
389052468,2020-09-19,08/17/2026,23,unspecified,United States of America,Silver,37,1227.49,No
404692462,2025-11-26,2026-07-27,32,Male,United States,BRONZE,1,78.96,no
277740516,2019-10-02,18.06.2026,50,MALE,USA,Gold,-999,3791.09 USD,No
142882270,20-Mar-2023,24.06.2026,55,male,UK,Silver,26,1021.73,No
824274887,"October 03, 2022",08/21/2026,65,male,U.S.A.,Gold,63,3199.65,No
898461993,2023-09-20,2026-08-19,61,Female,United States,,8,729.08,No
196335594,12-Nov-2020,2026-08-12,75,Male,Australia,Gold,33,3325.35,No
173867406,03/17/2025,2026-08-19,23,Male,Mexico,Silver,24,836.91,No
549452317,2023-06-18,28.10.2024,68,Female,United States of America,Bronze,6,383.73,Y
518845570,"April 21, 2026",04/21/2026,50,M,Brazil,Bronze,1,23.73,Yes
852004880,2024-09-17,2026-08-10,41,Female,USA,SILVER,20,959.6,No
953276453,2025-01-20,09/03/2026,53,Female,USA,none,12,"$1,267.74",No
279569864,09/29/2023,2026-07-17,48,Male,Canada,Gold,23,N/A,FALSE
499949153,03/06/2024,2025-03-15,42,f,United States,Bronze,3,102.8,Yes
890713149,2023-08-17,07/22/2026,32,Female,canada,Silver,40,1566.89,no
456080540,2022-09-02,2026-03-11,39,Female,United Kingdom,Silver,16,1237.18,No
482003386,2022/07/30,29.08.2026,57,Male,United Kingdom,Bronze,11,414.64,No
641534327,2023-05-15,25-Dec-2025,32,Male,BR,Bronze,10,461.77,TRUE
753056799,2022/05/03,2026-06-08,46,Male,usa,Gold,36,1525.97,FALSE
601777857,2023-08-30,2026-03-01,47,femail,Canada,Bronze,9,331.67,Y
795187296,2023-04-24,2026-06-09,32,Male,US,Silver,16,1017.65,No
464453652,2021-07-18,22-Aug-2026,65,Female,Canada,silver,17,1676.74,N/A
445040461,26-Nov-2025,2026-06-08,52,non-binary,US,Silver,7,$966.86,0
108086141,2024-07-05,23-Aug-2026,39,Male,United States,Silver,17,843.28,N
899601920,2021-10-08,2026-08-14,44,f,USA,Silver,37,1554.33,No
219845238,2025-07-24,2026-08-22,30,female,United States,BRONZE,1,34.76,No
820408454,2024-01-11,"August 27, 2026",41,other,United States,Silver,13,$906.30,no
779532758,2020-06-09,08/25/2026,71,Male,United Kingdom,Platinum,101,15724.42,NO
738870266,2025-12-08,2026-03-01,43,f,USA,Bronze,3,301.3,Yes
460564958,2024-08-13,04/17/2025,19,Other,US,  Bronze ,9,385.74,Yes
772617265,2022-02-21,,49,femail,United States,Bronze,0,0.0,Yes
687438244,02-Dec-2024,2026-08-28,30,,BR,Bronze,5,211.15,0
897332866,2023-09-08,07/10/2026,37,unspecified,United Kingdom,Bronze,12,514.53,No
438911554,2021-05-10,2026-06-19,82,Male,U.S.A.,Bronze,14,$606.35,No
394793502,2025-07-31,2025-07-31,26,N/A,India,Bronze,4,166.4,Yes
939825036,02/25/2022,2026-07-06,40,Female,USA,Silver,28,1077.34,N
621309297,2022-08-08,2026-07-05,27,M,United States of America,Bronze,9,238.14,NO
311013580,10/18/2022,12-Aug-2026,77,Female,USA,Gold,31,,No
989116930,2024-11-17,19-Jun-2026,41,FEMALE,United States,Gold,,2613.95,0
838126136,2023-11-04,08/26/2026,55,Male,United States,Gold,31,3024.73,FALSE
474896597,2023-08-21,08/17/2026,44,F,usa,Silver,23,$888.06,No
894631237,03/10/2024,2026-03-01,71,F,germany,Bronze,12,479.95,Y
236170326,2023-02-04,05.11.2025,23,Female,usa,Bronze,5,99.67,Yes
264244545,2026-01-31,,27,M,usa,Bronze,0,$0.00,Yes
538647563,03-Oct-2022,"July 20, 2026",23,Male,USA,brz,10,636.11,No
173229595,04/10/2023,2026-08-28,62,Female,brazil,BRONZE,3,281.25,no
924830827,2024/05/24,20-Jul-2026,22,male,,GLD,38,"$1,528.66",No
231388640,2025-05-15,,23,Male,US,BRONZE,0,0.0,Yes
472281587,07/25/2025,08/05/2026,28,Female,United Kingdom,bronze,3,158.52,No
151196602,2021-11-18,2026-08-12,61,Female,United States,Silver,16,1313.70 USD,No
571797972,2024-09-16,2026-03-01,41,M,US,Bronze,13,247.02 USD,1
639885816,2024-10-26,2026-08-29,40,femail,usa,Bronze,4,341.55,0
343156349,01/26/2020,07/26/2026,36,Male,CA,Platinum,81,11420.75,No
604476114,2022-02-03,2026-04-28,25,Male,USA,Silver,27,1034.81,N
121795564,05/02/2021,2026-09-02,62,Unspecified,USA,Silver,13,830.7,No
868226606,11/08/2021,20.08.2026,-,Male,U.S.A.,silver,12,697.38,N
582245394,2025-05-15,2026-07-13,28,Female,United States,brz,2,55.92,No
153803195,02.08.2025,,53,FEMALE,USA,Bronze,0,0.0,Y
853622333,2024/08/02,02-Sep-2026,58,Unspecified,United States,gold,16,1464.86,no
968812975,06/11/2026,,,Female,US,  Bronze ,0,0.0,Yes
548038841,07/25/2020,15-May-2025,66,F,United States,Silver,18,685.58,Yes
903696374,2023-04-10,,23,Male,USA,Bronze,4,173.15,No
205131621,2024-01-19,2026-06-03,62,Male ,U.S.A.,slv,16,974.01,No
928157445,03/12/2021,2026-05-19,31,M,Brazil,Platinum,59,4190.35,No
667790984,2024-07-16,07/23/2026,80,Female,US,Silver,20,872.87,No
463975476,2019-10-29,2026-08-14,45,Male,United States,Plat,104,4551.98,No
976595483,03/09/2021,2026-06-17,39,F,United States,Bronze,8,281.84,N
422802773,2022-03-13,29-Aug-2026,51,unspecified,USA,silver,10,795.52,No
465984433,03/06/2023,06/29/2026,67,Other,United States,Gold,40,1962.95,no
625399380,2021/06/24,2025/11/24,30,M,CANADA,silver,16,-665.64,Yes
351754199,2022-12-16,07/31/2026,50,Male,MX,Silver,13,687.65,no
725869015,2024-01-31,2026-08-31,57,Male,United States,Silver,10,,No
658193804,23.07.2022,27.07.2026,42,Female,USA,Bronze,10,515.87,FALSE
918196652,2022-12-28,2025-01-15,,Male,Germany,Bronze,7,254.88,Yes
664837641,"July 04, 2021",2023-08-01,32,male,Canada,Bronze,2,72.28,1
550005669,2025-09-28,13-Aug-2026,30,,United States,bronze,10,349.53,No
281605357,02.12.2023,2026-07-06,69,Female,United States,Bronze,4,371.71,No
724309915,2024-02-16,08/07/2026,23,Female,Mexico,Silver,6,"$1,042.91",no
908964587,2024-11-17,2026-08-17,37,Female,United States,SILVER,14,696.68,no
861874899,09/14/2024,2026-03-01,39,Female,USA,Bronze,2,182.32,Yes
872998443,2022/02/09,2026-08-15,,Male,England,silver,7,570.34,N
121037769,2021-05-02,2026-08-07,59,M,united states,Bronze,12,522.56,FALSE
892255341,2026-04-20,,40,M,UK,Bronze,0,0.0,yes
123565329,2020/12/21,07/28/2026,37,Female,United States of America,GLD,59,3062.69,NO
102523106,2026/02/09,2026/07/11,57,female,india,Bronze,2,118.94 USD,no
319827387,04/10/2025,04-Jun-2026,, Female,United States,Silver,8,716.72,No
843191860,2025-01-05,2026-03-01,52,F,Australia,  Bronze ,6,$241.07,yes
643502707,2024-01-21,2026-08-25,41,Female,US,Bronze,8,306.34,No
875666661,2023-02-17,20-Aug-2026,68,Female,UK,Gold,38,3231.88,No
770871858,29.06.2024,2026-03-01,61,Unspecified,usa,Bronze,2,81.49,Yes
799478768,11/10/2023,2026-08-22,57,MALE,Deutschland,SILVER,13,470.14,No
837593296,2025-10-07,2026/08/11,39,Female,United States,Bronze,7,567.05,N
858742715,03.01.2025,2026-07-31,34,F,Can.,Bronze,5,150.06,No
887680279,2021/09/19,07/22/2026,32,Unspecified,canada,Silver,15,859.99,N
954221028,2021-02-14,2026-07-28,26,female,Deutschland,GLD,20,1787.57,no
279647515,2021-04-04,"August 08, 2026",30,Female,United States,Bronze,6,304.78,No
699461334,2025/03/06,04/02/2026,66,f,united states,silver,13,-711.29,0
356106461,2024-05-25,01-Feb-2026,43,,México,Bronze,4,224.68,Y
232769583,2025-05-16,16.05.2025,52,Male ,United States,Bronze,4,115.81,yes
415566157,02/05/2025,NULL,45,F,U.S.A.,BRONZE,0,0.0,Yes
496060951,12/19/2023,05/22/2026,65,Female,India,Bronze,13,209.4,No
152649472,2022-11-12,03-Aug-2026,62,Male,Mexico,Silver,6,466.07,No
769128970,2023-09-28,2026-07-28,47,Female,United States,Bronze,4,90.25,No
585111530,06-Dec-2024,2026-08-25,59,Male,United States,Bronze,2,-115.59,No
544161415,2021-02-23,2026/09/02,21,Male,United States,GOLD,13,1685.39,no
366671801,15-Dec-2024,2026-07-25,62,F,Australia,Silver,22,1515.01,No
362499706,06-Oct-2025,2026-05-01,43,Female,Canada,Bronze,4,197.08 USD,No
565664870,2023/11/19,2026-07-07,N/A,F,UK,Silver,10,435.11,N
168645988,2024-11-18,07/15/2026,25,male,usa,silver,22,876.01,no
185501361,2023-12-16,2026-08-08,42,prefer not to say,United States,Silver,20,1155.73,No
207388992,2024-02-03,2026-05-18,35,male,,bronze,6,$230.74,No
352295526,2023-01-17,2026-08-28,46,Female,United States of America,Bronze,7,170.51,No
406968085,2021-12-02,06/27/2026,43,female,United Kingdom,Gold,58,4682.59,0
292765779,11/22/2025,N/A,42,Male,Canada,bronze,4,-249.1,1
962218975,2023-07-26,2026/07/13,42,Male,Australia,Silver,12,786.69,No
148348309,2021-01-14,26.08.2026,83,Female,England,Platinum,91,4526.44,No
700252417,2022-03-02,08/19/2026,55,M,United States,Silver,27,1771.78,No
268780409,11/13/2020,07/15/2026,24,F,USA,silver,7,890.14,No
371772911,2025-11-18,2026-08-08,42,F,USA,bronze,2,$85.52,No
381214781,2023-05-22,"May 25, 2026",38,Male,Canada,Bronze,8,377.13,NO
490356599,"June 17, 2019",08.05.2023,54,F,Canada,Bronze,5,307.88,Yes
259063101,2024-06-28,2026-08-16,48,FEMALE,United Kingdom,BRONZE,18,340.75,No
473883253,07/19/2026,,54,Male,Mexico,Bronze,0,0.0,1
350657017,2021-09-03,2026-08-12,27,Male,CA,Gold,31,,no
707031562,2023-10-21,03/01/2026,27,Female,United States,,4,229.45,Yes
998258333,10/03/2024,07/19/2026,30,FEMALE,England,Bronze,5,350.53,no
605886954,"June 01, 2024",2026-08-16,46, Female,United States,brz,1,29.62,No
100519177,2021-03-19,03/25/2026,26,M,USA,Silver,36,2114.14,No
505363314,12/12/2024,20-Feb-2026,42,Male,CA,Bronze,6,173.02,Yes
426808166,2020-02-02,30-Aug-2026,25, Female,united states,Gold,52,2648.45,N
966160498,31.12.2022,2025-11-26,50,Female,UK,brz,1,83.76,Yes
747154599,"December 24, 2023",2026-08-23,36,F,usa,Silver,16,989.2,No
283109792,2023-05-20,05/28/2026,26,female,United States of America,Silver,35,"$1,328.86",No
290341393,05-Aug-2024,2026-08-25,28,Female,US,brz,1,35.93,No
446316482,05.09.2024,2026-08-19,69,M,Australia,BRONZE,10,311.81,no
105246986,2024/06/18,10/21/2025,NULL,m,Australia,Bronze,7,452.8,1
235494540,06/23/2023,01.03.2026,32,female,brazil,Bronze,N/A,167.75,Y
766643821,2025-12-16,08/18/2026,47,Male,India,Bronze,3,406.28,No
673900532,2026-08-23,,42,female,United States,Bronze,0,0.0,Yes
895167661,2024-04-16,2026-07-01,,Male,United States,Silver,15,,no
557203798,2025-09-30,09/30/2025,89,Female,United Kingdom,Bronze,4,96.01,Y
746311168,2025/08/23,2026-08-08,57,FEMALE,Great Britain,BRONZE,1,84.25,NO
731891982,2023-08-11,2026-08-11,33,Female,Germany,SILVER,10,1049.92,no
224215534,06-Apr-2024,02/23/2026,37,Female,United States,Silver,10,1370.72,Yes
361360076,2026/01/04,2026-07-03,50,Male,AUS,Silver,13,1336.55,No
817636142,30.06.2023,08/14/2026,56, Female,U.S.A.,SILVER,20,1148.08,No
781747680,31.01.2026,,35,Unspecified,United Kingdom,Bronze,0,0.0,Yes
806908344,"July 22, 2022",2026-06-04,45,Male,IN,Silver,30,896.9,unknown
374250616,2023-12-30,not available,33,MALE,Canada,Bronze,10,477.60 USD,N
900128852,20.06.2022,08/14/2026,24,Male,United Kingdom,Bronze,9,516.46,no
341677794,2023-07-14,2026-07-18,44,unspecified,United States of America,Bronze,3,208.21,N
508249672,01/07/2025,28.06.2026,53,Unspecified,INDIA,Bronze,4,448.76,No
190643601,2023-01-10,2026-07-29,41,male,DE,Silver,48,1631.37,No
460517113,05/22/2023,2026-03-01,53,Female,Brazil,Bronze,1,77.68,YES
458515527,2022-05-11,2026/08/18,46,M,USA,gold,38,3709.07,No
303049057,2024-03-03,2026-07-30,39,M,USA,SILVER,23,949.7,No
292984511,2023-06-30,2026-08-14,28,Unspecified,usa,Silver,21,906.98,NO
845227071,2023-04-08,2026-07-17,32,Female,US,Silver,16,855.08,No
131011828,2025-04-11,07/28/2026,43,Female,Australia,Bronze,2,347.95,no
944709288,2022-12-24,08/18/2026,38,Male,USA,Silver,26,2050.87,N
360373255,2023-08-23,,32,Female,CA,none,0,0.0,Yes
923877794,09-Mar-2026,2026-03-09,59,Female,Brasil,Bronze,2,$70.74,1
505103199,"June 14, 2023",2026/08/17,48,Female,USA,Bronze,16,535.33,0
707213757,11/30/2024,2026-07-27,44,F,Canada,silver,13,1353.77,0
551468789,2022-01-29,2026-07-17,52,m,UK,Gold,N/A,1699.72,NO
859719242,12/14/2023,2026-08-21,31,male,US,BRONZE,12,569.93,No
963345020,2020-09-27,2026-08-15,42,Other,United States,Bronze,6,297.68,No
532456412,2024/12/08,08/16/2026,56,F,United States,Silver,14,670.6,No
716277467,02/14/2020,2026-08-04,35,male,United States,Gold,88,2855.59,NO
471283464,05/13/2023,2026-03-01,32,Male,United States,bronze,8,109.77,Y
915078218,2022-01-20,07.07.2026,72,,US,Plat,84,"$6,376.44",No
115845335,2023/03/20,,63,Male,United Kingdom,Bronze,5,222.96,FALSE
272442233,"January 18, 2024",08/26/2026,62,Female,Brazil,Bronze,4,,No
921051524,2025/12/27,2026-06-24,26,M,USA,Bronze,11,565.28,NO
204482384,30.04.2025,2025-04-30,39,Male,England,Bronze,2,221.88,Yes
646325138,2023-11-19,2026-08-25,68,Male,Canada,Silver,18,1450.71,No
600936988,12/19/2024,06/02/2026,59,F,US,Silver,12,701.68,No
506367294,2025-09-11,2026-08-05,42,male,CA,Bronze,3,132.43,FALSE
107307010,03/24/2024,31.08.2026,49,Female,Brazil,Gold,22,1797.01,no
